id,overview,tagline,title,comb
872177,"Set in San Tiburon, the world's most dangerous maximum-security penitentiary and home to the world's most treacherous superpowered criminals, where tensions among the inmates and staff heighten, leading to anarchy that engulfs the prison and order is turned upside down.",Anarchy in the world's most dangerous prison.,Corrective Measures,"Set in San Tiburon, the world's most dangerous maximum-security penitentiary and home to the world's most treacherous superpowered criminals, where tensions among the inmates and staff heighten, leading to anarchy that engulfs the prison and order is turned upside down.Anarchy in the world's most dangerous prison."
453395,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",Enter a new dimension of Strange.,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.Enter a new dimension of Strange."
778106,"The summer before college, Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on nightly quests to help Auden experience the fun, carefree teen life she never knew she wanted.",Tomorrow Begins Tonight,Along for the Ride,"The summer before college, Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on nightly quests to help Auden experience the fun, carefree teen life she never knew she wanted.Tomorrow Begins Tonight"
678287,"Great Dane Marmaduke epitomizes the overgrown lapdog, with an irascible streak and a penchant for mischief that is tempered with a deep sense of love and responsibility for his human family, the Winslows. The new animation is set in the world of elite dog shows, rife divas, rivalries and slapstick comedy.",Man's biggest friend.,Marmaduke,"Great Dane Marmaduke epitomizes the overgrown lapdog, with an irascible streak and a penchant for mischief that is tempered with a deep sense of love and responsibility for his human family, the Winslows. The new animation is set in the world of elite dog shows, rife divas, rivalries and slapstick comedy.Man's biggest friend."
739643,"Six strangers suddenly awaken in a remote, endless cornfield. Stripped of their possessions, they are left with only six items: a gun with a single bullet, matches, a lantern, a knife, a compass, and a flask of water. As mysterious sirens blare in the distance and traps appear at every turn, the group realizes it’s been plunged into a cat-and-mouse game with an unseen evil, and survival depends upon solving a diabolical and deadly puzzle.",The hunt is on.,Escape the Field,"Six strangers suddenly awaken in a remote, endless cornfield. Stripped of their possessions, they are left with only six items: a gun with a single bullet, matches, a lantern, a knife, a compass, and a flask of water. As mysterious sirens blare in the distance and traps appear at every turn, the group realizes it’s been plunged into a cat-and-mouse game with an unseen evil, and survival depends upon solving a diabolical and deadly puzzle.The hunt is on."
661231,"In 1943, two British intelligence officers concoct Operation Mincemeat, wherein their plan to drop a corpse with false papers off the coast of Spain would fool Nazi spies into believing the Allied forces were planning to attack by way of Greece rather than Sicily.",Deception. The greatest weapon in war.,Operation Mincemeat,"In 1943, two British intelligence officers concoct Operation Mincemeat, wherein their plan to drop a corpse with false papers off the coast of Spain would fool Nazi spies into believing the Allied forces were planning to attack by way of Greece rather than Sicily.Deception. The greatest weapon in war."
800937,A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen. The main plot is the empowerment of LGBTQ rights and progress through the years.,High school has changed. But she hasn’t.,Senior Year,A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen. The main plot is the empowerment of LGBTQ rights and progress through the years.High school has changed. But she hasn’t.
532710,"For more than a decade, parents Andy and Vicky have been on the run, desperate to hide their daughter Charlie from a shadowy federal agency that wants to harness her unprecedented gift for creating fire into a weapon of mass destruction. Andy has taught Charlie how to defuse her power, which is triggered by anger or pain. But as Charlie turns 11, the fire becomes harder and harder to control. After an incident reveals the family's location, a mysterious operative is deployed to hunt down the family and seize Charlie once and for all. Charlie has other plans.",Never play with fire.,Firestarter,"For more than a decade, parents Andy and Vicky have been on the run, desperate to hide their daughter Charlie from a shadowy federal agency that wants to harness her unprecedented gift for creating fire into a weapon of mass destruction. Andy has taught Charlie how to defuse her power, which is triggered by anger or pain. But as Charlie turns 11, the fire becomes harder and harder to control. After an incident reveals the family's location, a mysterious operative is deployed to hunt down the family and seize Charlie once and for all. Charlie has other plans.Never play with fire."
756187,"When El, an aspiring sneaker designer from Queens, meets Kira King, the fiercely independent daughter of legendary basketball star and sneaker tycoon Darius King, sparks fly as the two bond over their mutual affinity for sneakers. With a little nudge from his best friend and a sprinkle of Fairy Godfather magic, El finds the courage to use his talent to pursue his dream of becoming a ‘legit’ sneaker designer in the industry.",Lace up and dream.,Sneakerella,"When El, an aspiring sneaker designer from Queens, meets Kira King, the fiercely independent daughter of legendary basketball star and sneaker tycoon Darius King, sparks fly as the two bond over their mutual affinity for sneakers. With a little nudge from his best friend and a sprinkle of Fairy Godfather magic, El finds the courage to use his talent to pursue his dream of becoming a ‘legit’ sneaker designer in the industry.Lace up and dream."
776512,"Val has reached a place where he feels the only way out is to end things. But he considers himself a bit of a failure—his effectiveness lacking—so he figures he could use some help. As luck would have it, Val’s best friend, Kevin, is recovering from a failed suicide attempt, so he seems like the perfect partner for executing this double suicide plan. But before they go, they have some unfinished business to attend to.",It’s a great day to be alive.,On the Count of Three,"Val has reached a place where he feels the only way out is to end things. But he considers himself a bit of a failure—his effectiveness lacking—so he figures he could use some help. As luck would have it, Val’s best friend, Kevin, is recovering from a failed suicide attempt, so he seems like the perfect partner for executing this double suicide plan. But before they go, they have some unfinished business to attend to.It’s a great day to be alive."
860860,"Kathryn, a struggling actress and unfulfilled housewife, becomes involved with her new gardener, Ben. As he gives her the attention and sensitivity she craves, they start to fall for each other. But Ben is not what he seems.",Somebody's always watching.,Private Property,"Kathryn, a struggling actress and unfulfilled housewife, becomes involved with her new gardener, Ben. As he gives her the attention and sensitivity she craves, they start to fall for each other. But Ben is not what he seems.Somebody's always watching."
846528,"When workaholic Tommy's wife insists that he spend more time with his family, he agrees to sign up for Family Camp. What Tommy didn't count on was being forced to share a yurt at camp with the larger-than-life Sanders family.",,Family Camp,"When workaholic Tommy's wife insists that he spend more time with his family, he agrees to sign up for Family Camp. What Tommy didn't count on was being forced to share a yurt at camp with the larger-than-life Sanders family."
785037,Follows two estranged siblings as they return home to the sprawling ranch they once knew and loved.,,Montana Story,Follows two estranged siblings as they return home to the sprawling ranch they once knew and loved.
873126,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge.",,Vendetta,"After old enemies kill his family, a former mafia enforcer and his feisty daughter flee to Milan, where they hide out while plotting their revenge."
820446,The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa.,A cinematic return.,Downton Abbey: A New Era,The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa.A cinematic return.
420821,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",It's not a reboot. It's a comeback.,Chip 'n Dale: Rescue Rangers,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.It's not a reboot. It's a comeback."
780609,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.",What haunts you will find you.,Men,"In the aftermath of a personal tragedy, Harper retreats alone to the beautiful English countryside, hoping to find a place to heal. But someone — or something — from the surrounding woods appears to be stalking her, and what begins as simmering dread becomes a fully-formed nightmare, inhabited by her darkest memories and fears.What haunts you will find you."
865686,Movie star London Clash gets his world turned upside down when he must choose between pursuing his one true love and landing a life-changing starring role in a major motion picture.,"When life hits a new low, reach for a new high.",Good Mourning,"Movie star London Clash gets his world turned upside down when he must choose between pursuing his one true love and landing a life-changing starring role in a major motion picture.When life hits a new low, reach for a new high."
810171,"World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover, Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.",Never judge a couple by their cover.,The Valet,"World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover, Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.Never judge a couple by their cover."
819309,"Ready for a night of legendary partying, three college students must weigh the pros and cons of calling the police when faced with an unexpected situation.",It's not what it looks like.,Emergency,"Ready for a night of legendary partying, three college students must weigh the pros and cons of calling the police when faced with an unexpected situation.It's not what it looks like."
361743,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",Feel the need... The need for speed.,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.Feel the need... The need for speed."
504827,"When a ruptured water main creates an enormous sinkhole right in front of Bob's Burgers, it blocks the entrance indefinitely and ruins the Belchers’ plans for a successful summer. While Bob and Linda struggle to keep the business afloat, the kids try to solve a mystery that could save their family's restaurant. As the dangers mount, these underdogs help each other find hope and fight to get back behind the counter, where they belong.",Get your buns in theaters.,The Bob's Burgers Movie,"When a ruptured water main creates an enormous sinkhole right in front of Bob's Burgers, it blocks the entrance indefinitely and ruins the Belchers’ plans for a successful summer. While Bob and Linda struggle to keep the business afloat, the kids try to solve a mystery that could save their family's restaurant. As the dangers mount, these underdogs help each other find hope and fight to get back behind the counter, where they belong.Get your buns in theaters."
872170,"Produced in 17 different countries entirely virtually during the 2020 global pandemic, the film follows five characters based all over the world, connected only by their devotion to the late founder and tech titan Finley Hart. Forced to work together to shut down Hart’s most secret invention, a machine that is either the solution to mankind’s problems or the end of the earth.",The truth lies at the beginning.,Zero Contact,"Produced in 17 different countries entirely virtually during the 2020 global pandemic, the film follows five characters based all over the world, connected only by their devotion to the late founder and tech titan Finley Hart. Forced to work together to shut down Hart’s most secret invention, a machine that is either the solution to mankind’s problems or the end of the earth.The truth lies at the beginning."
833420,"The Guerrasio family and friends gather to celebrate Claudio and Carmela’s oldest daughter’s 18th birthday. There is a healthy rivalry between the birthday girl and her 15-year-old sister Chiara as they compete on the dancefloor. It is a happy occasion, and the close-knit family are on top form. However, everything changes the next day when the father disappears. Chiara, unconvinced by the cover story, starts to investigate. As she gets closer to the truth, she is forced to decide what kind of future she wants for herself.",,A Chiara,"The Guerrasio family and friends gather to celebrate Claudio and Carmela’s oldest daughter’s 18th birthday. There is a healthy rivalry between the birthday girl and her 15-year-old sister Chiara as they compete on the dancefloor. It is a happy occasion, and the close-knit family are on top form. However, everything changes the next day when the father disappears. Chiara, unconvinced by the cover story, starts to investigate. As she gets closer to the truth, she is forced to decide what kind of future she wants for herself."
974691,Cartman locks horns with his mom in a battle of wills while an epic conflict unfolds that threatens South Park’s very existence.,,South Park The Streaming Wars,Cartman locks horns with his mom in a battle of wills while an epic conflict unfolds that threatens South Park’s very existence.
799883,"When Stargirl's mother is hired as the costume designer on a movie, they relocate to L.A., where Stargirl quickly becomes involved with an eclectic assortment of characters.",Find your place among the stars.,Hollywood Stargirl,"When Stargirl's mother is hired as the costume designer on a movie, they relocate to L.A., where Stargirl quickly becomes involved with an eclectic assortment of characters.Find your place among the stars."
819876,"Humans adapt to a synthetic environment, with new transformations and mutations. With his partner Caprice, Saul Tenser, celebrity performance artist, publicly showcases the metamorphosis of his organs in avant-garde performances.",Surgery is the new sex.,Crimes of the Future,"Humans adapt to a synthetic environment, with new transformations and mutations. With his partner Caprice, Saul Tenser, celebrity performance artist, publicly showcases the metamorphosis of his organs in avant-garde performances.Surgery is the new sex."
399178,"Poet Siegfried Sassoon survived the horrors of fighting in the First World War and was decorated for his bravery, but became a vocal critic of the government's continuation of the war when he returned from service. Adored by members of the aristocracy as well as stars of London's literary and stage world, he embarked on affairs with several men as he attempted to come to terms with his homosexuality.",Love is never still.,Benediction,"Poet Siegfried Sassoon survived the horrors of fighting in the First World War and was decorated for his bravery, but became a vocal critic of the government's continuation of the war when he returned from service. Adored by members of the aristocracy as well as stars of London's literary and stage world, he embarked on affairs with several men as he attempted to come to terms with his homosexuality.Love is never still."
831946,A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.,The world's last defense.,Interceptor,A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.The world's last defense.
846250,A pair of best friends set out to have a legendary week-long summer vacation with the help of cheap rosé and a group of eclectic friends.,It takes a match to light a fire.,Fire Island,A pair of best friends set out to have a legendary week-long summer vacation with the help of cheap rosé and a group of eclectic friends.It takes a match to light a fire.
807356,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",Evil wants to be seen.,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.Evil wants to be seen."
858015,"At the start of the pandemic, an indulgent and self-deluded livestreaming improv musician abandons L.A. for London, steals her ex-bandmate's car, and makes the fateful decision to give a ride to an elderly woman who is not what she seems.",,Dashcam,"At the start of the pandemic, an indulgent and self-deluded livestreaming improv musician abandons L.A. for London, steals her ex-bandmate's car, and makes the fateful decision to give a ride to an elderly woman who is not what she seems."
843633,An ex-marine enforcer must battle his conscience and code of honor when he is forced to do things for the mob.,Live by a code. Die by a bullet.,White Elephant,An ex-marine enforcer must battle his conscience and code of honor when he is forced to do things for the mob.Live by a code. Die by a bullet.
705861,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",Are you obsessed with this game?,Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.Are you obsessed with this game?"
507086,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",The epic conclusion of the Jurassic era.,Jurassic World Dominion,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.The epic conclusion of the Jurassic era."
962192,Global superstar Jennifer Lopez reflects on her multifaceted career and the pressure of life in the spotlight in this intimate documentary.,It’s just the beginning.,Jennifer Lopez: Halftime,Global superstar Jennifer Lopez reflects on her multifaceted career and the pressure of life in the spotlight in this intimate documentary.It’s just the beginning.
746419,"A father coming to grips with his daughter’s upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American family.",Love is simple. Family is not.,Father of the Bride,"A father coming to grips with his daughter’s upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American family.Love is simple. Family is not."
718789,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,Infinity awaits.,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.Infinity awaits.
615469,A prisoner in a state-of-the-art penitentiary begins to question the purpose of the emotion-controlling drugs he's testing for a pharmaceutical genius.,How far would you go to fix human nature?,Spiderhead,A prisoner in a state-of-the-art penitentiary begins to question the purpose of the emotion-controlling drugs he's testing for a pharmaceutical genius.How far would you go to fix human nature?
843847,"The remarkable true story of how retiree Jerry Selbee discovers a mathematical loophole in the Massachusetts lottery and, with the help of his wife, Marge, wins $27 million dollars and uses the money to revive their small Michigan town.",It's never too late to risk it all.,Jerry & Marge Go Large,"The remarkable true story of how retiree Jerry Selbee discovers a mathematical loophole in the Massachusetts lottery and, with the help of his wife, Marge, wins $27 million dollars and uses the money to revive their small Michigan town.It's never too late to risk it all."
814340,"Fresh out of college and stuck at his New Jersey home without a clear path forward, 22-year-old Andrew begins working as a party starter for bar/bat mitzvahs—where he strikes up a unique friendship with a young mom and her teenage daughter.",Falling in love is easy. Growing up is hard.,Cha Cha Real Smooth,"Fresh out of college and stuck at his New Jersey home without a clear path forward, 22-year-old Andrew begins working as a party starter for bar/bat mitzvahs—where he strikes up a unique friendship with a young mom and her teenage daughter.Falling in love is easy. Growing up is hard."
916735,A husband and wife's weekend in a mid-century modern vacation rental turns deadly when the husband discovers the owner is a psychopath with a backyard of buried secrets and designs on his wife.,Murder by design.,Mid-Century,A husband and wife's weekend in a mid-century modern vacation rental turns deadly when the husband discovers the owner is a psychopath with a backyard of buried secrets and designs on his wife.Murder by design.
880841,"After a young couple moves into a remote farmhouse with their infant son, the woman's struggles with postpartum psychosis begin to intensify... as the house reveals secrets of its own.","In this house, you're never yourself. And never alone.",Abandoned,"After a young couple moves into a remote farmhouse with their infant son, the woman's struggles with postpartum psychosis begin to intensify... as the house reveals secrets of its own.In this house, you're never yourself. And never alone."
828947,"In 1998, Beavis and Butt-Head are sentenced to Space Camp by a “creative” judge. Their obsession with a docking simulator (huh huh) leads to a trip on the Space Shuttle, with predictably disastrous results. After going through a black hole, they re-emerge in our time, where they look for love, misuse iPhones, and are hunted by the Deep State. Spoiler: They don’t score.",The dumbest science fiction movie ever made.,Beavis and Butt-Head Do the Universe,"In 1998, Beavis and Butt-Head are sentenced to Space Camp by a “creative” judge. Their obsession with a docking simulator (huh huh) leads to a trip on the Space Shuttle, with predictably disastrous results. After going through a black hole, they re-emerge in our time, where they look for love, misuse iPhones, and are hunted by the Deep State. Spoiler: They don’t score.The dumbest science fiction movie ever made."
614934,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",The Man. The Legend. The King of Rock & Roll.,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.The Man. The Legend. The King of Rock & Roll."
756999,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",Never talk to strangers.,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.Never talk to strangers."
667739,"In a case of mistaken identity, the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up are forced to team up after being confused for each other at a rental cabin.",Hitman meets dead man.,The Man from Toronto,"In a case of mistaken identity, the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up are forced to team up after being confused for each other at a rental cabin.Hitman meets dead man."
560057,The life of a legendary sea monster hunter is turned upside down when a young girl stows away on his ship.,Hit the high seas.,The Sea Beast,The life of a legendary sea monster hunter is turned upside down when a young girl stows away on his ship.Hit the high seas.
869626,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. But when a documentary filmmaker discovers them amongst the clutter of his Airbnb, the short film he posts online brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.",Everybody loves Marcel.,Marcel the Shell with Shoes On,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. But when a documentary filmmaker discovers them amongst the clutter of his Airbnb, the short film he posts online brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.Everybody loves Marcel."
1013860,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",Meet the new law of the Afterlife.,Rise,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.Meet the new law of the Afterlife."
668047,"Laura and Harrison have the picture-perfect romance built on the foundation of a shared love of music. After a deadly accident, Laura gets the chance to save the love of her life when she discovers that their mixtape can transport her back in time.",Rewind and love again.,Press Play,"Laura and Harrison have the picture-perfect romance built on the foundation of a shared love of music. After a deadly accident, Laura gets the chance to save the love of her life when she discovers that their mixtape can transport her back in time.Rewind and love again."
14,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",Look closer.,Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.Look closer."
438148,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",A villain will rise.,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.A villain will rise."
522927,"Over a weekend in the High Atlas Mountains of Morocco, a random accident reverberates through the lives of both the local Muslims and Western visitors to a house party in a grand villa.",Everything must be faced.,The Forgiven,"Over a weekend in the High Atlas Mountains of Morocco, a random accident reverberates through the lives of both the local Muslims and Western visitors to a house party in a grand villa.Everything must be faced."
716532,"When she fails to meet an item on his list of requirements for a bride, Julia Thistlewaite is jilted by London’s most eligible bachelor, Mr. Malcolm. Feeling humiliated and determined to exact revenge, she convinces her friend Selina Dalton to play the role of his ideal match. Soon, Mr. Malcolm wonders whether he’s found the perfect woman...or the perfect hoax.",Seeking true love. Conditionally.,Mr. Malcolm's List,"When she fails to meet an item on his list of requirements for a bride, Julia Thistlewaite is jilted by London’s most eligible bachelor, Mr. Malcolm. Feeling humiliated and determined to exact revenge, she convinces her friend Selina Dalton to play the role of his ideal match. Soon, Mr. Malcolm wonders whether he’s found the perfect woman...or the perfect hoax.Seeking true love. Conditionally."
759175,"A beautiful, strong-willed young royal refuses to wed the cruel sociopath to whom she is betrothed and is kidnapped and locked in a remote tower of her father’s castle. With her scorned, vindictive suitor intent on taking her father’s throne, the princess must protect her family and save the kingdom.",Bow to no one.,The Princess,"A beautiful, strong-willed young royal refuses to wed the cruel sociopath to whom she is betrothed and is kidnapped and locked in a remote tower of her father’s castle. With her scorned, vindictive suitor intent on taking her father’s throne, the princess must protect her family and save the kingdom.Bow to no one."
888195,"An ex-hacker is forced to break into high-level banking institutions, another man must try to penetrate the booby-trapped building to get the young man off the hot seat.",No time to think. Nowhere to run. One chance to live.,Hot Seat,"An ex-hacker is forced to break into high-level banking institutions, another man must try to penetrate the booby-trapped building to get the young man off the hot seat.No time to think. Nowhere to run. One chance to live."
745376,"Clare and Aidan, who after making a pact that they would break up before college, find themselves retracing the steps of their relationship on their last evening as a couple. The epic date leads them to familiar landmarks, unexpected places, and causes them to question whether high school love is meant to last.",Every ending is a new beginning.,"Hello, Goodbye, and Everything In Between","Clare and Aidan, who after making a pact that they would break up before college, find themselves retracing the steps of their relationship on their last evening as a couple. The epic date leads them to familiar landmarks, unexpected places, and causes them to question whether high school love is meant to last.Every ending is a new beginning."
616037,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",The one is not the only.,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.The one is not the only."
993729,A drought has brought the town of South Park to the brink of disaster.,,South Park The Streaming Wars Part 2,A drought has brought the town of South Park to the brink of disaster.
725201,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head."
682507,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",Secrets are buried just beneath the surface.,Where the Crawdads Sing,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.Secrets are buried just beneath the surface."
366672,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",Time to mark some territory.,Paws of Fury: The Legend of Hank,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.Time to mark some territory."
754609,A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.,Follow your dream.,Mrs. Harris Goes to Paris,A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.Follow your dream.
17015,"Anne Elliot, the daughter of a financially troubled aristocratic family, is persuaded to break her engagement to Frederick Wentworth, a young sea captain of meager means. Years later, money troubles force Anne's father to rent out the family estate to Admiral Croft, and Anne is again thrown into company with Frederick -- who is now rich, successful, and perhaps still in love with Anne.",,Persuasion,"Anne Elliot, the daughter of a financially troubled aristocratic family, is persuaded to break her engagement to Frederick Wentworth, a young sea captain of meager means. Years later, money troubles force Anne's father to rent out the family estate to Admiral Croft, and Anne is again thrown into company with Frederick -- who is now rich, successful, and perhaps still in love with Anne."
874355,"Upon arriving at a remote cabin in the redwoods, Kath and her boyfriend find a mysterious younger couple already there — the rental has apparently been double-booked. They decide to share the cabin with these strangers until the next morning, but her boyfriend disappears with the young woman, which sends Kath in a spiral to find an explanation for their sudden breakup — but the truth is far stranger than she could have imagined.",Some secrets are better left buried.,Gone in the Night,"Upon arriving at a remote cabin in the redwoods, Kath and her boyfriend find a mysterious younger couple already there — the rental has apparently been double-booked. They decide to share the cabin with these strangers until the next morning, but her boyfriend disappears with the young woman, which sends Kath in a spiral to find an explanation for their sudden breakup — but the truth is far stranger than she could have imagined.Some secrets are better left buried."
767401,"After Valerie Lee quits her college esports team, she quickly realizes that her decision comes at the cost of her scholarship. Valerie soon discovers a loophole to save her collegiate future, if she can find a coach and assemble a whole new varsity-caliber team capable of reaching the State Finals.",,1Up,"After Valerie Lee quits her college esports team, she quickly realizes that her decision comes at the cost of her scholarship. Valerie soon discovers a loophole to save her collegiate future, if she can find a coach and assemble a whole new varsity-caliber team capable of reaching the State Finals."
921353,"A methamphetamine cook hunts down the former police chief of a small town in order to silence him before he can deliver eyewitness testimony against his family, but ultimately finds himself up against more than he had bargained for.",,Wrong Place,"A methamphetamine cook hunts down the former police chief of a small town in order to silence him before he can deliver eyewitness testimony against his family, but ultimately finds himself up against more than he had bargained for."
