id,overview,tagline,title,comb
345317,"Paris, 1964. The Swiss sculptor and painter Alberto Giacometti, one of the most accomplished and respected artists of his generation, asks his friend, the American writer James Lord, to sit for a portrait, assuring him that it will take no longer than two or three hours, an afternoon at the most.",The search for perfection never ends,Final Portrait,"Paris, 1964. The Swiss sculptor and painter Alberto Giacometti, one of the most accomplished and respected artists of his generation, asks his friend, the American writer James Lord, to sit for a portrait, assuring him that it will take no longer than two or three hours, an afternoon at the most.The search for perfection never ends"
419478,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.",Love will light the way.,Midnight Sun,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.Love will light the way."
805678,"A struggling social media influencer discovers the house he shares is haunted. The ghost brings him and his friends fame and fortune, but with deadly consequences.",But at what cost?,Followers,"A struggling social media influencer discovers the house he shares is haunted. The ghost brings him and his friends fame and fortune, but with deadly consequences.But at what cost?"
333339,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",A better reality awaits.,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.A better reality awaits."
464502,A faithful wife takes action when it becomes clear to her that her devious husband has betrayed her.,Hell Hath No Fury,Tyler Perry's Acrimony,A faithful wife takes action when it becomes clear to her that her devious husband has betrayed her.Hell Hath No Fury
454286,"Pastor Dave  responds to the unimaginable tragedy of having his church, located on the grounds of the local university, burned down.",,God's Not Dead: A Light in Darkness,"Pastor Dave  responds to the unimaginable tragedy of having his church, located on the grounds of the local university, burned down."
453405,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",Who will save you from yourself?,Gemini,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.Who will save you from yourself?"
451204,"An aging screen icon gets lured into accepting an award at a rinky-dink film festival in Nashville, Tenn., sending him on a hilarious fish-out-of-water adventure and an unexpectedly poignant journey into his past.",The best is yet to come.,The Last Movie Star,"An aging screen icon gets lured into accepting an award at a rinky-dink film festival in Nashville, Tenn., sending him on a hilarious fish-out-of-water adventure and an unexpectedly poignant journey into his past.The best is yet to come."
447332,A family is forced to live in silence while hiding from creatures that hunt by sound.,"If they hear you, they hunt you.",A Quiet Place,"A family is forced to live in silence while hiding from creatures that hunt by sound.If they hear you, they hunt you."
437557,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",Teens out to have fun. Parents out to stop it.,Blockers,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.Teens out to have fun. Parents out to stop it."
398181,"A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",Bring the hammer.,You Were Never Really Here,"A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.Bring the hammer."
432301,"Ted Kennedy's life and political career become derailed in the aftermath of a fatal car accident in 1969 that claims the life of a young campaign strategist, Mary Jo Kopechne.",The Untold True Story,Chappaquiddick,"Ted Kennedy's life and political career become derailed in the aftermath of a fatal car accident in 1969 that claims the life of a young campaign strategist, Mary Jo Kopechne.The Untold True Story"
497802,"In the mountains of Sichuan, China, a researcher forms a bond with Qian Qian, a panda who is about to experience nature for the first time.",Wild at heart,Pandas,"In the mountains of Sichuan, China, a researcher forms a bond with Qian Qian, a panda who is about to experience nature for the first time.Wild at heart"
407890,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",You can’t get anywhere on your own,Lean on Pete,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.You can’t get anywhere on your own"
425373,"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship!",Every point. Every game. Every match. Was for her....,The Miracle Season,"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship!Every point. Every game. Every match. Was for her...."
399248,"In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.","Beirut, 1982: The Paris of the Middle East Was Burning",Beirut,"In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.Beirut, 1982: The Paris of the Middle East Was Burning"
427641,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",Big meets bigger,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.Big meets bigger"
460019,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.","First you play the game, then the game plays you.",Truth or Dare,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.First you play the game, then the game plays you."
453278,"Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States.",,The Rider,"Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States."
433694,The true story of the most decorated dog in American military history -- Sgt. Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I.,The incredible true story of America's top underdog,Sgt. Stubby: An American Hero,The true story of the most decorated dog in American military history -- Sgt. Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I.The incredible true story of America's top underdog
460668,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.,Change everything Without changing anything.,I Feel Pretty,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.Change everything Without changing anything.
50022,"When an international border dispute arises between the U.S. and Canada, the Super Troopers- Mac, Thorny, Foster, Rabbit and Farva, are called in to set up a new Highway Patrol station in the disputed area.",The mustache rides. Again.,Super Troopers 2,"When an international border dispute arises between the U.S. and Canada, the Super Troopers- Mac, Thorny, Foster, Rabbit and Farva, are called in to set up a new Highway Patrol station in the disputed area.The mustache rides. Again."
473149,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",Refuse to Be a Victim,Traffik,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.Refuse to Be a Victim"
433503,"The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school.",Make your own future,The House of Tomorrow,"The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school.Make your own future"
482150,"Yoroizuka Mizore plays the oboe, and Kasaki Nozomi plays the flute in Kita Uji High School concert band. As seniors, this will be their last competition together, and the selected piece ""Liz and the Blue Bird"" features a duet for the oboe and flute. ""This piece reminds me of us."" Nozomi says cheerfully, enjoying the solo, while Mizore's usual happiness to play with Nozomi is tinged with the dread of their inevitable parting. By all accounts the girls are best friends, but the oboe and flute duet sounds disjointed, as if underscoring a growing distance between them. Talk of college creates a small rift in their relationship, as the story evolves to reveal a shocking and emotional conclusion.",The truth will break your heart.,Liz and the Blue Bird,"Yoroizuka Mizore plays the oboe, and Kasaki Nozomi plays the flute in Kita Uji High School concert band. As seniors, this will be their last competition together, and the selected piece ""Liz and the Blue Bird"" features a duet for the oboe and flute. ""This piece reminds me of us."" Nozomi says cheerfully, enjoying the solo, while Mizore's usual happiness to play with Nozomi is tinged with the dread of their inevitable parting. By all accounts the girls are best friends, but the oboe and flute duet sounds disjointed, as if underscoring a growing distance between them. Talk of college creates a small rift in their relationship, as the story evolves to reveal a shocking and emotional conclusion.The truth will break your heart."
299536,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",An entire universe. Once and for all.,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.An entire universe. Once and for all."
419743,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",Love is an act of defiance,Disobedience,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.Love is an act of defiance"
476678,An idealistic young employee at the U.N. investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss.,"If you dig too deep, you may not like what comes up",Backstabbing for Beginners,"An idealistic young employee at the U.N. investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss.If you dig too deep, you may not like what comes up"
147441,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","Once brothers, now enemies.",Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.Once brothers, now enemies."
454619,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",A riches to rags story. If only he could remember it.,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.A riches to rags story. If only he could remember it."
400579,"Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully.",See how the mother half lives.,Tully,"Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully.See how the mother half lives."
467632,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected.",,Bad Samaritan,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected."
298096,"The story of a heartbroken man who attends a spiritual retreat, only to discover that the course releases more than everyday toxins and traumatic experiences.",We all have our demons.,The Cleanse,"The story of a heartbroken man who attends a spiritual retreat, only to discover that the course releases more than everyday toxins and traumatic experiences.We all have our demons."
774752,"On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.",The perfect present is a galaxy away.,The Guardians,"On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.The perfect present is a galaxy away."
399796,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected.",Give life the old college try.,Life of the Party,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected.Give life the old college try."
497814,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children.",Payback is a mother.,Breaking In,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children.Payback is a mother."
341735,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",Based On The Play By Anton Chekhov,The Seagull,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.Based On The Play By Anton Chekhov"
594,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",Life is waiting.,Terminal,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.Life is waiting."
467938,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,Why do women always have to put up a fight?,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.Why do women always have to put up a fight?
383498,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,Prepare for the Second Coming.,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.Prepare for the Second Coming.
502682,Four lifelong friends decide that their lives could change by becoming nasty and reading Fifty Shades of Grey in their monthly book club to get inspiration on how to handle sexual pleasure at an elderly age.,"The hornier, the better.",Book Club,"Four lifelong friends decide that their lives could change by becoming nasty and reading Fifty Shades of Grey in their monthly book club to get inspiration on how to handle sexual pleasure at an elderly age.The hornier, the better."
458737,A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife.,,First Reformed,A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife.
505205,"Pope Francis responds to questions from around the world, discussing topics including ecology, immigration, consumerism and social justice.",Hope is a universal message.,Pope Francis: A Man of His Word,"Pope Francis responds to questions from around the world, discussing topics including ecology, immigration, consumerism and social justice.Hope is a universal message."
425148,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",Unleashed and undercover,Show Dogs,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.Unleashed and undercover"
348350,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",Never tell him the odds.,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.Never tell him the odds."
341689,"Croydon, 1977. A trio of punk teenagers goes to a party to meet girls, but they find that girls there are very different from what they expected.",Some girls are out of this world,How to Talk to Girls at Parties,"Croydon, 1977. A trio of punk teenagers goes to a party to meet girls, but they find that girls there are very different from what they expected.Some girls are out of this world"
417643,A blind musician hears a murder committed in the apartment upstairs from hers that sends her down a dark path into London's gritty criminal underworld.,Fear Blinds the Truth,In Darkness,A blind musician hears a murder committed in the apartment upstairs from hers that sends her down a dark path into London's gritty criminal underworld.Fear Blinds the Truth
440038,"In Ger(wo)many, when an army of radical females is preparing for a final revolution and a utopian world without men, a young male soldier arrives seeking refuge at the convent.",It's Time to Reconcile Your Revolutionary Beliefs with Your Sexual Politics,The Misandrists,"In Ger(wo)many, when an army of radical females is preparing for a final revolution and a utopian world without men, a young male soldier arrives seeking refuge at the convent.It's Time to Reconcile Your Revolutionary Beliefs with Your Sexual Politics"
411135,A young boy searches a future world wasteland for a rumored cure for his dying mother.,It's closer than you think.,Future World,A young boy searches a future world wasteland for a rumored cure for his dying mother.It's closer than you think.
454283,A daredevil designs and operates his own theme park with his friends.,Real Stunts. Real Thrills. Real Messed Up.,Action Point,A daredevil designs and operates his own theme park with his friends.Real Stunts. Real Thrills. Real Messed Up.
429300,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",,Adrift,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history."
500664,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",Not man. Not machine. More.,Upgrade,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.Not man. Not machine. More."
489931,"Lexington, Kentucky, 2004. Four young men attempt to execute one of the most audacious art heists in the history of the United States.",You don't know where the line is until you cross it.,American Animals,"Lexington, Kentucky, 2004. Four young men attempt to execute one of the most audacious art heists in the history of the United States.You don't know where the line is until you cross it."
506407,"Determined not to turn into her parents, or be drawn into any relationship longer than a one night stand, Zoe constantly struggles with her failing business and love life. Then she falls in love for the first time with Paul. But there's one problem: Paul is married.",Love is never picture perfect,Social Animals,"Determined not to turn into her parents, or be drawn into any relationship longer than a one night stand, Zoe constantly struggles with her failing business and love life. Then she falls in love for the first time with Paul. But there's one problem: Paul is married.Love is never picture perfect"
1036008,"Gary Ross, co-writer Olivia Milch, costume designer Sarah Edwards and the cast discuss the film's many wardrobe changes and variations.",,Ocean's 8,"Gary Ross, co-writer Olivia Milch, costume designer Sarah Edwards and the cast discuss the film's many wardrobe changes and variations."
490003,"For more than thirty years, and through his television program, Fred Rogers (1928-2003), host, producer, writer and pianist, accompanied by his puppets and his many friends, spoke directly to young children about some of life's most important issues.",A little kindness makes a world of difference.,Won't You Be My Neighbor?,"For more than thirty years, and through his television program, Fred Rogers (1928-2003), host, producer, writer and pianist, accompanied by his puppets and his many friends, spoke directly to young children about some of life's most important issues.A little kindness makes a world of difference."
493922,"When Ellen, the matriarch of the Graham family, passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.",Every family tree hides a secret.,Hereditary,"When Ellen, the matriarch of the Graham family, passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.Every family tree hides a secret."
406761,"Los Angeles, June 21st, 2028. While the streets are being torn apart by riots, the Nurse, who runs a clandestine hospital for criminals in the penthouse of the Artemis, a closed old hotel, has a rough night dealing with troublemaker clients: thieves, assassins, someone from the past and the one who owns the place and the whole city.",No guns. No cops. No killing the other patients.,Hotel Artemis,"Los Angeles, June 21st, 2028. While the streets are being torn apart by riots, the Nurse, who runs a clandestine hospital for criminals in the penthouse of the Artemis, a closed old hotel, has a rough night dealing with troublemaker clients: thieves, assassins, someone from the past and the one who owns the place and the whole city.No guns. No cops. No killing the other patients."
500475,"Career criminal Youngblood Priest wants out of the Atlanta drug scene, but as he ramps up sales, one little slip up threatens to bring the whole operation down before he can make his exit.",Redefine the hussle,Superfly,"Career criminal Youngblood Priest wants out of the Atlanta drug scene, but as he ramps up sales, one little slip up threatens to bring the whole operation down before he can make his exit.Redefine the hussle"
260513,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",Back to work.,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.Back to work."
455980,"For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.",Based on a true story. We’re not kidding.,Tag,"For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.Based on a true story. We’re not kidding."
391714,"In 1962 England, a young couple finds their idyllic romance colliding with issues of sexual freedom and societal pressure, leading to an awkward and fateful wedding night.",A different time. A different love.,On Chesil Beach,"In 1962 England, a young couple finds their idyllic romance colliding with issues of sexual freedom and societal pressure, leading to an awkward and fateful wedding night.A different time. A different love."
339103,"John Gotti rises to the top of the New York underworld to become the boss of the Gambino crime family. His life takes a tumultuous turn as he faces tragedy, multiple trials and a prison sentence.",He showed the world who's boss.,Gotti,"John Gotti rises to the top of the New York underworld to become the boss of the Gambino crime family. His life takes a tumultuous turn as he faces tragedy, multiple trials and a prison sentence.He showed the world who's boss."
351286,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",The park is gone.,Jurassic World: Fallen Kingdom,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.The park is gone."
447682,"Single mom Laura, along with her awkward 14 year-old son Henry is forced to drive Jack, her estranged, care-free pot dealing father across country after he's kicked out of yet another nursing home.",With every road trip comes baggage,Boundaries,"Single mom Laura, along with her awkward 14 year-old son Henry is forced to drive Jack, her estranged, care-free pot dealing father across country after he's kicked out of yet another nursing home.With every road trip comes baggage"
414018,"Oregon, a small town near the sea, around 1870. Henry, a grieving man who aspires to preach as a way to overcome his unfortunate past, reunites with eccentric pioneer Samuel Alabaster, who has hired him to officiate at his marriage to the precious Penelope. What Henry ignores is that both must embark on a dangerous journey through the inhospitable wilderness to meet her.",Not all damsels need saving.,Damsel,"Oregon, a small town near the sea, around 1870. Henry, a grieving man who aspires to preach as a way to overcome his unfortunate past, reunites with eccentric pioneer Samuel Alabaster, who has hired him to officiate at his marriage to the precious Penelope. What Henry ignores is that both must embark on a dangerous journey through the inhospitable wilderness to meet her.Not all damsels need saving."
426814,A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.,"In the end, defend.",The Domestics,"A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.In the end, defend."
400535,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,No rules this time,Sicario: Day of the Soldado,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.No rules this time
443463,"A father and daughter live a perfect but mysterious existence in Forest Park, a beautiful nature reserve near Portland, Oregon, rarely making contact with the world. But when a small mistake tips them off to authorities, they are sent on an increasingly erratic journey in search of a place to call their own.",,Leave No Trace,"A father and daughter live a perfect but mysterious existence in Forest Park, a beautiful nature reserve near Portland, Oregon, rarely making contact with the world. But when a small mistake tips them off to authorities, they are sent on an increasingly erratic journey in search of a place to call their own."
474335,Uncle Drew recruits a squad of older basketball players to return to the court to compete in a tournament.,Respect your elders.,Uncle Drew,Uncle Drew recruits a squad of older basketball players to return to the court to compete in a tournament.Respect your elders.
396373,"Based on a true story, this riveting western follows a headstrong New York widow as she journeys west to meet Sioux chief Sitting Bull, facing off with an army officer intent on war with Native Americans.",Defy your times,Woman Walks Ahead,"Based on a true story, this riveting western follows a headstrong New York widow as she journeys west to meet Sioux chief Sitting Bull, facing off with an army officer intent on war with Native Americans.Defy your times"
442249,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.",A Nation Reborn,The First Purge,"To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.A Nation Reborn"
363088,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",Real heroes. Not actual size.,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.Real heroes. Not actual size."
424781,"In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.",Destiny Is Calling,Sorry to Bother You,"In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.Destiny Is Calling"
696157,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",Celebrate the untold story of an icon.,Whitney,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.Celebrate the untold story of an icon."
400155,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",Family vacation. It will suck the life out of you.,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.Family vacation. It will suck the life out of you."
447200,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",Don't look down,Skyscraper,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.Don't look down"
