id,overview,tagline,title,comb
567189,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,From the author of Rainbow Six.,Without Remorse,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.From the author of Rainbow Six.
808023,A lonesome stranger with nerves of steel must track down and kill a rogue hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry. No name. No description. Nothing.,Every betrayal begins with trust.,The Virtuoso,A lonesome stranger with nerves of steel must track down and kill a rogue hitman to satisfy an outstanding debt. But the only information he's been given is a time and location where to find his quarry. No name. No description. Nothing.Every betrayal begins with trust.
641960,A mother helps her daughter work through four crucial days of recovery from substance abuse.,,Four Good Days,A mother helps her daughter work through four crucial days of recovery from substance abuse.
760195,A young girl finds solace in her artist father and the ghost of her dead mother.,It won't let go.,Separation,A young girl finds solace in her artist father and the ghost of her dead mother.It won't let go.
810271,"Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort in hopes of finding the infamous Half-Faced Girl. When they arrive, they soon learn you should be careful what you wish for.",The perfect staycation,The Resort,"Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort in hopes of finding the infamous Half-Faced Girl. When they arrive, they soon learn you should be careful what you wish for.The perfect staycation"
637649,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",A one man army.,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.A one man army."
335795,"Clawdeen Wolf, half human and half werewolf, has recently started attending Monster High, a school for monsters in all forms. After quickly befriending her classmates Frankie Stein and Draculaura, Clawdeen feels like she has finally found a place where she can truly be herself, or so she thinks. Soon, a devious plan to destroy Monster High threatens to reveal her real identity and Clawdeen must learn to embrace her true monster heart before it's too late.",Skull's in session.,Monster,"Clawdeen Wolf, half human and half werewolf, has recently started attending Monster High, a school for monsters in all forms. After quickly befriending her classmates Frankie Stein and Draculaura, Clawdeen feels like she has finally found a place where she can truly be herself, or so she thinks. Soon, a devious plan to destroy Monster High threatens to reveal her real identity and Clawdeen must learn to embrace her true monster heart before it's too late.Skull's in session."
731738,Three middle aged men polish their martial arts skills to avenge their fallen master.,,The Paper Tigers,Three middle aged men polish their martial arts skills to avenge their fallen master.
557950,A young woman thinks she’s found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  – until the dark side of viral celebrity threatens to ruin them both.,Like him. Or not.,Mainstream,A young woman thinks she’s found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  – until the dark side of viral celebrity threatens to ruin them both.Like him. Or not.
346687,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",,The Water Man,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them."
711475,"Veteran comedy writer Charlie Berns, who is slowly but surely losing his grip on reality, befriends a talented young New York street singer Emma Payge. Together, they form an unlikely yet hilarious and touching friendship that kicks the generation gap aside and redefines the meaning of love and trust.",You never know who's going to change your life.,Here Today,"Veteran comedy writer Charlie Berns, who is slowly but surely losing his grip on reality, befriends a talented young New York street singer Emma Payge. Together, they form an unlikely yet hilarious and touching friendship that kicks the generation gap aside and redefines the meaning of love and trust.You never know who's going to change your life."
421473,"The chilling true story of a newly married FBI poster boy assigned to an Appalachian mountain town in Kentucky. There he is drawn into an illicit affair with an impoverished local woman who becomes his star informant. She sees in him her means of escape; instead, it's a ticket to disaster for both of them.",The devil always comes as everything you wanted,Above Suspicion,"The chilling true story of a newly married FBI poster boy assigned to an Appalachian mountain town in Kentucky. There he is drawn into an illicit affair with an impoverished local woman who becomes his star informant. She sees in him her means of escape; instead, it's a ticket to disaster for both of them.The devil always comes as everything you wanted"
750600,"After finding out that his wife has blown their life savings on self-help gurus, Seymour teams up with his brother Danny, a filmmaker, to document how easy it is to start a fake self-help group and con people into believing just about anything. But once started, the Reboot Camp takes on a life of its own, and grows into a full-blown cult.",Fake guru. Real story.,Reboot Camp,"After finding out that his wife has blown their life savings on self-help gurus, Seymour teams up with his brother Danny, a filmmaker, to document how easy it is to start a fake self-help group and con people into believing just about anything. But once started, the Reboot Camp takes on a life of its own, and grows into a full-blown cult.Fake guru. Real story."
647302,"Jack, a man desperate to improve his life, throws away his beloved childhood plush, Benny. It’s a move that has disastrous consequences when Benny springs to life with deadly intentions!",Don't throw him out.,Benny Loves You,"Jack, a man desperate to improve his life, throws away his beloved childhood plush, Benny. It’s a move that has disastrous consequences when Benny springs to life with deadly intentions!Don't throw him out."
18561,"When housewife Frances Hannon is abducted and buried alive, detective Madeline Foster is brought in. With only 24 hours before Frances' oxygen runs out, Madeline pursues the trail laid by a killer calling himself Harry Houdini. After capturing him, Madeline brings Harry back to the police station, but is unable to get him to confess where Frances is buried. As time runs down, Harry gets inside the head of unstable, alcoholic Madeline.",A killer. A cop. Someone's... buried alive.,Oxygen,"When housewife Frances Hannon is abducted and buried alive, detective Madeline Foster is brought in. With only 24 hours before Frances' oxygen runs out, Madeline pursues the trail laid by a killer calling himself Harry Houdini. After capturing him, Madeline brings Harry back to the police station, but is unable to get him to confess where Frances is buried. As time runs down, Harry gets inside the head of unstable, alcoholic Madeline.A killer. A cop. Someone's... buried alive."
503736,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",Survivors take all.,Army of the Dead,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.Survivors take all."
578701,"A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.",Nature finds a way.,Those Who Wish Me Dead,"A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.Nature finds a way."
520663,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,She has nothing to prove but what's real.,The Woman in the Window,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.She has nothing to prove but what's real.
602734,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",,Spiral,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game."
339395,"Ulrich Mott  is an eccentric and versatile social climber with grandiose plans to affect United States foreign policy. Encouraged  in his attempts by his strategically chosen (and much older) wife, the well-connected journalist Elsa Brecht, Mott has a knack for making himself indispensable and impossible to ignore. The only one seemingly immune to his charms is Elsa's daughter Amanda, who might simply disapprove of her mother marrying a much younger man - or perhaps she senses something more sinister beneath the smooth-talking surface?",,Georgetown,"Ulrich Mott  is an eccentric and versatile social climber with grandiose plans to affect United States foreign policy. Encouraged  in his attempts by his strategically chosen (and much older) wife, the well-connected journalist Elsa Brecht, Mott has a knack for making himself indispensable and impossible to ignore. The only one seemingly immune to his charms is Elsa's daughter Amanda, who might simply disapprove of her mother marrying a much younger man - or perhaps she senses something more sinister beneath the smooth-talking surface?"
769749,"Finley, a talented aspiring violinist, meets Beckett, a famous young movie star, on the way to her college semester abroad program in a small coastal village in Ireland. An unexpected romance emerges as the heartthrob Beckett leads the uptight Finley on an adventurous reawakening, and she emboldens him to take charge of his future, until the pressures of his stardom get in the way.",Trust the journey.,Finding You,"Finley, a talented aspiring violinist, meets Beckett, a famous young movie star, on the way to her college semester abroad program in a small coastal village in Ireland. An unexpected romance emerges as the heartthrob Beckett leads the uptight Finley on an adventurous reawakening, and she emboldens him to take charge of his future, until the pressures of his stardom get in the way.Trust the journey."
653712,David desperately tries to keep his family of six together during a separation from his wife. They both agree to see other people but David struggles to grapple with his wife’s new relationship.,,The Killing of Two Lovers,David desperately tries to keep his family of six together during a separation from his wife. They both agree to see other people but David struggles to grapple with his wife’s new relationship.
738057,A grieving man relocates his two teen daughters to a charming town and into their dream home. Quickly the dream becomes an inescapable nightmare.,,616 Wilford Lane,A grieving man relocates his two teen daughters to a charming town and into their dream home. Quickly the dream becomes an inescapable nightmare.
603206,"The inspiring true story of Dream Alliance, an unlikely race horse bred by small town bartender, Jan Vokes. With very little money and no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream and compete with the racing elites. Their investment pays off as Dream rises through the ranks and becomes a beacon of hope in their struggling community.",Hearts will race.,Dream Horse,"The inspiring true story of Dream Alliance, an unlikely race horse bred by small town bartender, Jan Vokes. With very little money and no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream and compete with the racing elites. Their investment pays off as Dream rises through the ranks and becomes a beacon of hope in their struggling community.Hearts will race."
653659,"After their family emigrates from Colombia during the summer of ‘99, a metalhead science prodigy and his deviant younger brother do their best to adapt to new lives in America.",Livin' the dream,Blast Beat,"After their family emigrates from Colombia during the summer of ‘99, a metalhead science prodigy and his deviant younger brother do their best to adapt to new lives in America.Livin' the dream"
520763,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",Silence is not enough.,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.Silence is not enough."
337404,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",Hello Cruel World,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.Hello Cruel World"
44282,Bruno's plan to win back his ex-girlfriend hits a snag when he becomes attracted to her boyfriend.,,Plan B,Bruno's plan to win back his ex-girlfriend hits a snag when he becomes attracted to her boyfriend.
597593,"Transgender high school athletes from across the country compete at the top of their fields, while also challenging the boundaries and perceptions of fairness and discrimination.",,Changing the Game,"Transgender high school athletes from across the country compete at the top of their fields, while also challenging the boundaries and perceptions of fairness and discrimination."
637693,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,Adventure awaits.,Spirit Untamed,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.Adventure awaits.
423108,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",The demonic case that shocked America.,The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.The demonic case that shocked America."
514995,"A slightly dystopian vision of LA, we follow three disaffected teenagers, Jessie, Calvin and Nicky, all victims of extreme childhoods, running supreme hedonistic riot as they try to work out a way in life.",,Gully,"A slightly dystopian vision of LA, we follow three disaffected teenagers, Jessie, Calvin and Nicky, all victims of extreme childhoods, running supreme hedonistic riot as they try to work out a way in life."
522406,"Frederick Fitzell is living his best life—until he starts having horrific visions of Cindy, a girl who vanished in high school. After reaching out to old friends with whom he used to take a mystery drug called Mercury, Fredrick realizes the only way to stop the visions lies deep within his own memories, so he embarks on a terrifying mental odyssey to learn the truth.",In the blink of an eye your life can turn upside down,Flashback,"Frederick Fitzell is living his best life—until he starts having horrific visions of Cindy, a girl who vanished in high school. After reaching out to old friends with whom he used to take a mystery drug called Mercury, Fredrick realizes the only way to stop the visions lies deep within his own memories, so he embarks on a terrifying mental odyssey to learn the truth.In the blink of an eye your life can turn upside down"
813858,"After a crushing defeat ended their prior season, everyone counted the Abilene Eagles out of title contention. Facing doubts and personal challenges both on and off the field, it takes the guidance of their team chaplain and a surrogate father figure for the players to realize what they can achieve when they stand united.",Because life gives you interceptions.,Under the Stadium Lights,"After a crushing defeat ended their prior season, everyone counted the Abilene Eagles out of title contention. Facing doubts and personal challenges both on and off the field, it takes the guidance of their team chaplain and a surrogate father figure for the players to realize what they can achieve when they stand united.Because life gives you interceptions."
347616,The true love story of iconic philosopher Ken Wilber and his wife Treya in 1980s California as they fall madly in love and are faced with illness and challenges that threaten to tear them apart.,Love knows no boundaries,Grace and Grit,The true love story of iconic philosopher Ken Wilber and his wife Treya in 1980s California as they fall madly in love and are faced with illness and challenges that threaten to tear them apart.Love knows no boundaries
615658,"After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",Disorientation. Hallucinations. Hysteria. Sleep is survival.,Awake,"After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.Disorientation. Hallucinations. Hysteria. Sleep is survival."
467909,"The story of Usnavi, a bodega owner who has mixed feelings about closing his store and retiring to the Dominican Republic or staying in Washington Heights.",The time has come.,In the Heights,"The story of Usnavi, a bodega owner who has mixed feelings about closing his store and retiring to the Dominican Republic or staying in Washington Heights.The time has come."
581726,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real.",Many lives. Unlimited potential.,Infinite,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real.Many lives. Unlimited potential."
522478,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.",The garden was just the beginning.,Peter Rabbit 2: The Runaway,"Peter Rabbit runs away from his human family when he learns they are going to portray him in a bad light in their book. Soon, he crosses paths with an older rabbit who ropes him into a heist.The garden was just the beginning."
550205,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,Three magical wishes. One life changing adventure.,Wish Dragon,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.Three magical wishes. One life changing adventure.
581644,"After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",They're not bad guys. They just steal from them.,The Misfits,"After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.They're not bad guys. They just steal from them."
625169,"Haunted by his mysterious past, a devoted high school football coach leads a scrawny team of orphans to the state championship during the Great Depression and inspires a broken nation along the way.",Based on the true story of the team that inspired a nation.,12 Mighty Orphans,"Haunted by his mysterious past, a devoted high school football coach leads a scrawny team of orphans to the state championship during the Great Depression and inspires a broken nation along the way.Based on the true story of the team that inspired a nation."
583116,"Bestselling author Carl Black moves his family back to his childhood home, he must team up with oddball neighbors to do battle with a pimp, who may or may not be an actual vampire.",,The House Next Door: Meet the Blacks 2,"Bestselling author Carl Black moves his family back to his childhood home, he must team up with oddball neighbors to do battle with a pimp, who may or may not be an actual vampire."
553592,Helen is an independent widow who moves into the Pine Grove Senior Community and discovers it’s just like high school – full of cliques and flirtatious suitors. What she initially avoids leads her to exactly what she has been missing: new friendships and a chance at love again with newcomer Dan.,A comedy about the young at heart.,Queen Bees,Helen is an independent widow who moves into the Pine Grove Senior Community and discovers it’s just like high school – full of cliques and flirtatious suitors. What she initially avoids leads her to exactly what she has been missing: new friendships and a chance at love again with newcomer Dan.A comedy about the young at heart.
839017,"Hoping to reclaim his former glory, a fallen dominoes champion recruits his step grandson to help him win an off-the-wall tournament.",Whoop. Some. Ass.,DOMINO: Battle of the Bones,"Hoping to reclaim his former glory, a fallen dominoes champion recruits his step grandson to help him win an off-the-wall tournament.Whoop. Some. Ass."
522931,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",Killer threesome.,Hitman's Wife's Bodyguard,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.Killer threesome."
508943,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.
607259,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.","In it, together.",Fatherhood,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.In it, together."
624481,"On the 10th anniversary of his father's death, Giovanni reluctantly accepts the task of bringing a cake to the home of his uncle, a mob boss, for a celebration. Just two hours into the night, Gio's life is forever changed.",Revenge never tasted so sweet,The Birthday Cake,"On the 10th anniversary of his father's death, Giovanni reluctantly accepts the task of bringing a cake to the home of his uncle, a mob boss, for a celebration. Just two hours into the night, Gio's life is forever changed.Revenge never tasted so sweet"
776526,"Rita Moreno defied both her humble upbringing and relentless racism to become one of a select group who have won an Emmy, Grammy, Oscar and Tony Award. Over a seventy year career, she has paved the way for Hispanic-American performers by refusing to be pigeonholed into one-dimensional stereotypes.",,Rita Moreno: Just a Girl Who Decided to Go for It,"Rita Moreno defied both her humble upbringing and relentless racism to become one of a select group who have won an Emmy, Grammy, Oscar and Tony Award. Over a seventy year career, she has paved the way for Hispanic-American performers by refusing to be pigeonholed into one-dimensional stereotypes."
776485,"Take a musical odyssey through five weird and wonderful decades with brothers Ron & Russell Mael, celebrating the inspiring legacy of Sparks: your favorite band’s favorite band.",50 years. 25 albums. 345 songs. Unlimited genius.,The Sparks Brothers,"Take a musical odyssey through five weird and wonderful decades with brothers Ron & Russell Mael, celebrating the inspiring legacy of Sparks: your favorite band’s favorite band.50 years. 25 albums. 345 songs. Unlimited genius."
730081,"The parallel lives of writer Truman Capote (1924-84) and playwright Tennessee Williams (1911-83): two friends, two geniuses who, while creating sublime works, were haunted by the ghosts of the past, the shadow of constant doubt, the demon of addictions and the blinding, deceptive glare of success.",,Truman & Tennessee: An Intimate Conversation,"The parallel lives of writer Truman Capote (1924-84) and playwright Tennessee Williams (1911-83): two friends, two geniuses who, while creating sublime works, were haunted by the ghosts of the past, the shadow of constant doubt, the demon of addictions and the blinding, deceptive glare of success."
1004130,"Rose Hepburn, a young actor working in horror movies, returns to her empty hotel. Forced to use the old freight elevator, it jolts to a halt on the twelfth floor, leaving her trapped with an unusual stranger. Left with no mobile phone signal as a storm approaches, tensions escalate and suspicions rise when Rose discovers the identity of the mysterious man is Daniel Reed, a camera operator on her latest movie, who is seemingly obsessed with her. As the elevator hangs precariously high about to plunge down at any minute, some harsh truths and actions start unfolding.",Who is the hunter?,Stalker,"Rose Hepburn, a young actor working in horror movies, returns to her empty hotel. Forced to use the old freight elevator, it jolts to a halt on the twelfth floor, leaving her trapped with an unusual stranger. Left with no mobile phone signal as a storm approaches, tensions escalate and suspicions rise when Rose discovers the identity of the mysterious man is Daniel Reed, a camera operator on her latest movie, who is seemingly obsessed with her. As the elevator hangs precariously high about to plunge down at any minute, some harsh truths and actions start unfolding.Who is the hunter?"
695396,"It is time to record the all important second album and Glass Heart is breaking in a million pieces. Away from touring and performing the band is not in harmony, and no amount of history in Rockfield Studios is going to solve that. Three very different songwriters, one desperate producer, a label exec and a keyboard collide.",,Love Spreads,"It is time to record the all important second album and Glass Heart is breaking in a million pieces. Away from touring and performing the band is not in harmony, and no amount of history in Rockfield Studios is going to solve that. Three very different songwriters, one desperate producer, a label exec and a keyboard collide."
763040,"A Crime on the Bayou is the story of Gary Duncan, a Black teenager from Plaquemines Parish, a swampy strip of land south of New Orleans. In 1966, Duncan tries to break up an argument between white and Black teenagers outside a newly integrated school. He gently lays his hand on a white boy’s arm. The boy recoils like a snake. That night, police burst into Duncan’s trailer and arrest him for assault on a minor. A young Jewish attorney, Richard Sobol, leaves his prestigious D.C. firm to volunteer in New Orleans. With his help, Duncan bravely stands up to a racist legal system powered by a white supremacist boss to challenge his unfair arrest. Their fight goes all the way to the U.S. Supreme Court, and their lifelong friendship is forged.",,A Crime on the Bayou,"A Crime on the Bayou is the story of Gary Duncan, a Black teenager from Plaquemines Parish, a swampy strip of land south of New Orleans. In 1966, Duncan tries to break up an argument between white and Black teenagers outside a newly integrated school. He gently lays his hand on a white boy’s arm. The boy recoils like a snake. That night, police burst into Duncan’s trailer and arrest him for assault on a minor. A young Jewish attorney, Richard Sobol, leaves his prestigious D.C. firm to volunteer in New Orleans. With his help, Duncan bravely stands up to a racist legal system powered by a white supremacist boss to challenge his unfair arrest. Their fight goes all the way to the U.S. Supreme Court, and their lifelong friendship is forged."
823461,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?","If he checks all your boxes, check again.",Good on Paper,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes but is he everything he appears to be?If he checks all your boxes, check again."
385128,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,Justice is coming.,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.Justice is coming.
646207,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",This mission is on thin ice.,The Ice Road,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.This mission is on thin ice."
800497,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",A whodunnit with teeth.,Werewolves Within,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.A whodunnit with teeth."
591634,"After months of trying and failing to get pregnant, Lucy and Adrian finally find their dream fertility doctor in the illustrious Dr. Hindle. But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him.",Never underestimate a mother's intuition.,False Positive,"After months of trying and failing to get pregnant, Lucy and Adrian finally find their dream fertility doctor in the illustrious Dr. Hindle. But after becoming pregnant with a healthy baby girl, Lucy begins to notice something sinister through Hindle's gleaming charm, and she sets out to uncover the unsettling truth about him.Never underestimate a mother's intuition."
693827,"When the aging Meyer Lansky is investigated one last time by the Feds who suspect he has stashed away millions of dollars over half a century, the retired gangster spins a dizzying tale, revealing the untold truth about his life as the notorious boss of Murder Inc. and the National Crime Syndicate.",The man who turned crime into a billion dollar business.,Lansky,"When the aging Meyer Lansky is investigated one last time by the Feds who suspect he has stashed away millions of dollars over half a century, the retired gangster spins a dizzying tale, revealing the untold truth about his life as the notorious boss of Murder Inc. and the National Crime Syndicate.The man who turned crime into a billion dollar business."
653594,"An epic love story spanning decades is sparked by a chance encounter between two men in provincial Mexico. Based on a true story, ambition and societal pressure propel an aspiring chef to leave his soulmate and make the treacherous journey to New York, where life will never be the same.",,I Carry You with Me,"An epic love story spanning decades is sparked by a chance encounter between two men in provincial Mexico. Based on a true story, ambition and societal pressure propel an aspiring chef to leave his soulmate and make the treacherous journey to New York, where life will never be the same."
835860,"Mary J. Blige set the music world on fire with her trailblazing 1994 LP ""My Life."" The singer, producer and actress reveals the demons and blessings that inspired the record and propelled her to international stardom. She celebrates the 25th anniversary of her most influential work by performing the album live for the first time.",,Mary J. Blige's My Life,"Mary J. Blige set the music world on fire with her trailblazing 1994 LP ""My Life."" The singer, producer and actress reveals the demons and blessings that inspired the record and propelled her to international stardom. She celebrates the 25th anniversary of her most influential work by performing the album live for the first time."
819024,Two biologists set out on an undertaking as colossal as their subjects—deciphering the complex communication of whales. Dr. Michelle Fournet and Dr. Ellen Garland journey to opposite hemispheres to uncover a culture eons older than our own.,Discover a connection 40 million years in the making.,Fathom,Two biologists set out on an undertaking as colossal as their subjects—deciphering the complex communication of whales. Dr. Michelle Fournet and Dr. Ellen Garland journey to opposite hemispheres to uncover a culture eons older than our own.Discover a connection 40 million years in the making.
45022,Inspired by actual events in the late nineties when Hasidic Jews were recruited as mules to smuggle ecstasy from Europe into the United States.,"In 1998, 1 million ecstasy pills were smuggled into the USA by a group of Hasidic Jews.",Rollers,"Inspired by actual events in the late nineties when Hasidic Jews were recruited as mules to smuggle ecstasy from Europe into the United States.In 1998, 1 million ecstasy pills were smuggled into the USA by a group of Hasidic Jews."
739542,A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,This summer they're redrawing history.,America: The Motion Picture,A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.This summer they're redrawing history.
539565,"A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.",Y'all wanna hear a story?,Zola,"A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.Y'all wanna hear a story?"
649409,A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.,Trust is a setup.,No Sudden Move,A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.Trust is a setup.
